date,Volume,Open,Close,High,Low,symbol
2010-12-31,0.0,2.1,2.1,2.1,2.1,USGDPQQ
2011-03-31,0.0,-1.0,-1.0,-1.0,-1.0,USGDPQQ
2011-06-30,0.0,2.7,2.7,2.7,2.7,USGDPQQ
2011-09-30,0.0,-0.2,-0.2,-0.2,-0.2,USGDPQQ
2011-12-31,0.0,4.6,4.6,4.6,4.6,USGDPQQ
2012-03-31,0.0,3.3,3.3,3.3,3.3,USGDPQQ
2012-06-30,0.0,1.8,1.8,1.8,1.8,USGDPQQ
2012-09-30,0.0,0.7,0.7,0.7,0.7,USGDPQQ
2012-12-31,0.0,0.4,0.4,0.4,0.4,USGDPQQ
2013-03-31,0.0,3.5,3.5,3.5,3.5,USGDPQQ
2013-06-30,0.0,0.6,0.6,0.6,0.6,USGDPQQ
2013-09-30,0.0,3.2,3.2,3.2,3.2,USGDPQQ
2013-12-31,0.0,2.9,2.9,2.9,2.9,USGDPQQ
2014-03-31,0.0,-1.4,-1.4,-1.4,-1.4,USGDPQQ
2014-06-30,0.0,5.2,5.2,5.2,5.2,USGDPQQ
2014-09-30,0.0,4.7,4.7,4.7,4.7,USGDPQQ
2014-12-31,0.0,1.8,1.8,1.8,1.8,USGDPQQ
2015-03-31,0.0,3.3,3.3,3.3,3.3,USGDPQQ
2015-06-30,0.0,2.3,2.3,2.3,2.3,USGDPQQ
2015-09-30,0.0,1.3,1.3,1.3,1.3,USGDPQQ
2015-12-31,0.0,0.6,0.6,0.6,0.6,USGDPQQ
2016-03-31,0.0,2.4,2.4,2.4,2.4,USGDPQQ
2016-06-30,0.0,1.2,1.2,1.2,1.2,USGDPQQ
2016-09-30,0.0,2.4,2.4,2.4,2.4,USGDPQQ
2016-12-31,0.0,2.0,2.0,2.0,2.0,USGDPQQ
2017-03-31,0.0,1.9,1.9,1.9,1.9,USGDPQQ
2017-06-30,0.0,2.3,2.3,2.3,2.3,USGDPQQ
2017-09-30,0.0,2.9,2.9,2.9,2.9,USGDPQQ
2017-12-31,0.0,3.8,3.8,3.8,3.8,USGDPQQ
2018-03-31,0.0,3.1,3.1,3.1,3.1,USGDPQQ
2018-06-30,0.0,3.4,3.4,3.4,3.4,USGDPQQ
2018-09-30,0.0,1.9,1.9,1.9,1.9,USGDPQQ
2018-12-31,0.0,0.9,0.9,0.9,0.9,USGDPQQ
2019-03-31,0.0,2.4,2.4,2.4,2.4,USGDPQQ
2019-06-30,0.0,3.2,3.2,3.2,3.2,USGDPQQ
2019-09-30,0.0,2.8,2.8,2.8,2.8,USGDPQQ
2019-12-31,0.0,1.9,1.9,1.9,1.9,USGDPQQ
2020-03-31,0.0,-5.1,-5.1,-5.1,-5.1,USGDPQQ
2020-06-30,0.0,-31.2,-31.2,-31.2,-31.2,USGDPQQ
2020-09-30,0.0,33.8,33.8,33.8,33.8,USGDPQQ
2020-12-31,0.0,4.5,4.5,4.5,4.5,USGDPQQ
2021-03-31,0.0,6.3,6.3,6.3,6.3,USGDPQQ
2021-06-30,0.0,6.7,6.7,6.7,6.7,USGDPQQ
2021-09-30,0.0,2.7,2.7,2.7,2.7,USGDPQQ
2021-12-31,0.0,7.0,7.0,7.0,7.0,USGDPQQ
2022-03-31,0.0,-1.6,-1.6,-1.6,-1.6,USGDPQQ
2022-06-30,0.0,-0.6,-0.6,-0.6,-0.6,USGDPQQ
2022-09-30,0.0,2.6,2.6,2.6,2.6,USGDPQQ
